user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month
ID737,43,female,local,low,sporadic,no,12550,63734,1,high,married,0,3866412,etf,high,20,high,T5569,2018,7
ID738,48,male,local,low,new,no,13499,170999,0,high,married,0,199854,bond,high,20,high,T5570,2018,7
ID740,33,female,local,low,new,no,7051,33195,4,low,married,0,1134816,etf,low,5,low,T5571,2019,9
ID740,33,female,local,low,new,no,7051,33195,4,low,married,0,1134816,bond,high,10,high,T5572,2016,10
ID741,21,male,local,low,new,no,1949,18399,0,low,married,0,0,etf,low,20,low,T5573,2019,12
ID741,21,male,local,low,new,no,1949,18399,0,low,married,0,0,etf,high,1,high,T5574,2018,10
ID742,21,female,local,medium,new,no,3240,24710,0,low,single,4,0,stock,low,30,low,T5575,2018,11
ID742,21,female,local,medium,new,no,3240,24710,0,low,single,4,0,etf,high,10,high,T5576,2015,11
ID742,21,female,local,medium,new,no,3240,24710,0,low,single,4,0,bond,medium,5,medium,T5577,2017,7
ID742,21,female,local,medium,new,no,3240,24710,0,low,single,4,0,etf,low,10,low,T5578,2017,3
ID743,30,female,local,low,new,no,6509,35811,0,low,single,3,694206,bond,low,20,low,T5579,2016,5
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,etf,high,10,high,T5580,2017,2
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,stock,high,5,high,T5581,2015,5
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,etf,medium,5,medium,T5582,2017,8
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,stock,low,10,low,T5583,2019,1
ID744,36,male,local,medium,new,no,9253,101997,0,low,married,1,716055,stock,low,5,low,T5584,2018,10
ID745,51,male,local,low,new,no,15100,104133,2,high,married,0,8584530,etf,high,1,high,T5585,2019,5
ID745,51,male,local,low,new,no,15100,104133,2,high,married,0,8584530,etf,low,20,low,T5586,2018,8
ID746,39,male,local,high,sporadic,no,9818,59708,0,low,married,6,299970,stock,low,10,low,T5587,2017,5
ID747,45,male,local,low,new,no,12351,178337,1,high,single,1,2334720,stock,high,5,high,T5588,2019,12
ID748,44,male,local,low,sporadic,no,12258,60511,2,high,married,1,1804304,etf,high,10,high,T5589,2018,2
ID748,44,male,local,low,sporadic,no,12258,60511,2,high,married,1,1804304,bond,low,5,low,T5590,2015,1
ID748,44,male,local,low,sporadic,no,12258,60511,2,high,married,1,1804304,bond,high,5,high,T5591,2017,9
ID748,44,male,local,low,sporadic,no,12258,60511,2,high,married,1,1804304,etf,low,5,low,T5592,2016,6
ID749,33,female,foreign,low,new,yes,7760,74703,3,low,married,0,751932,bond,low,5,low,T5593,2016,10
ID749,33,female,foreign,low,new,yes,7760,74703,3,low,married,0,751932,etf,low,20,low,T5594,2019,9
ID749,33,female,foreign,low,new,yes,7760,74703,3,low,married,0,751932,bond,high,20,high,T5595,2018,8
ID750,34,female,foreign,low,long-term,no,7117,52037,3,low,single,1,1096680,stock,medium,20,medium,T5596,2016,11
ID752,32,male,foreign,low,new,no,6933,62543,0,low,married,3,1113123,etf,high,20,high,T5597,2018,5
ID752,32,male,foreign,low,new,no,6933,62543,0,low,married,3,1113123,stock,low,5,low,T5598,2016,2
ID752,32,male,foreign,low,new,no,6933,62543,0,low,married,3,1113123,etf,high,5,high,T5599,2017,8
ID753,41,male,foreign,low,sporadic,no,10969,126820,0,high,married,0,461320,etf,high,10,high,T5600,2015,9
ID753,41,male,foreign,low,sporadic,no,10969,126820,0,high,married,0,461320,etf,high,30,high,T5601,2018,2
ID755,32,female,foreign,medium,long-term,no,7769,94839,0,low,single,0,395670,stock,low,1,low,T5602,2018,1
ID755,32,female,foreign,medium,long-term,no,7769,94839,0,low,single,0,395670,stock,high,5,high,T5603,2019,9
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,medium,20,medium,T5604,2016,11
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,high,5,high,T5605,2017,5
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,high,20,high,T5606,2017,2
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,high,5,high,T5607,2017,7
ID756,52,male,local,medium,new,no,15364,175190,3,high,single,0,3322766,etf,medium,1,medium,T5608,2016,8
ID757,57,male,local,low,sporadic,no,17070,150055,3,high,married,0,5605740,etf,low,30,low,T5609,2016,11
ID758,49,male,local,low,sporadic,no,13303,131894,2,high,single,0,2288048,etf,low,1,low,T5610,2019,6
ID758,49,male,local,low,sporadic,no,13303,131894,2,high,single,0,2288048,stock,low,1,low,T5611,2018,3
ID759,31,male,local,low,new,no,7081,51009,0,low,married,3,811740,bond,high,30,high,T5612,2017,1
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,etf,low,1,low,T5613,2015,10
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,stock,high,30,high,T5614,2018,8
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,etf,high,10,high,T5615,2015,9
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,etf,high,5,high,T5616,2018,9
ID760,36,female,local,medium,new,no,8854,143876,2,low,married,0,586125,etf,medium,5,medium,T5617,2018,8
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,bond,low,5,low,T5618,2016,3
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,etf,low,1,low,T5619,2019,10
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,stock,medium,10,medium,T5620,2019,8
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,etf,high,1,high,T5621,2018,6
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,bond,low,10,low,T5622,2016,8
ID761,54,male,local,medium,new,yes,16083,184988,3,high,single,0,8167500,etf,low,30,low,T5623,2017,2
ID762,37,female,local,low,new,yes,9352,103064,3,low,married,0,680032,etf,high,20,high,T5624,2019,4
ID762,37,female,local,low,new,yes,9352,103064,3,low,married,0,680032,etf,high,10,high,T5625,2017,8
ID762,37,female,local,low,new,yes,9352,103064,3,low,married,0,680032,bond,low,10,low,T5626,2017,5
ID762,37,female,local,low,new,yes,9352,103064,3,low,married,0,680032,etf,high,10,high,T5627,2015,11
ID763,33,female,local,low,new,no,8073,103256,0,low,single,0,1096488,etf,low,1,low,T5628,2018,2
ID763,33,female,local,low,new,no,8073,103256,0,low,single,0,1096488,bond,low,20,low,T5629,2017,5
ID764,52,male,foreign,low,new,yes,14678,121124,3,high,divorced,0,8035014,etf,high,10,high,T5630,2018,9
ID764,52,male,foreign,low,new,yes,14678,121124,3,high,divorced,0,8035014,etf,low,30,low,T5631,2018,2
ID764,52,male,foreign,low,new,yes,14678,121124,3,high,divorced,0,8035014,stock,low,10,low,T5632,2018,6
ID764,52,male,foreign,low,new,yes,14678,121124,3,high,divorced,0,8035014,etf,high,10,high,T5633,2016,10
ID766,48,female,local,high,sporadic,no,13592,120620,0,high,married,0,3863025,etf,high,5,high,T5634,2016,2
ID766,48,female,local,high,sporadic,no,13592,120620,0,high,married,0,3863025,stock,high,1,high,T5635,2019,2
ID767,33,female,local,medium,long-term,yes,6896,55294,0,low,married,1,726696,stock,low,1,low,T5636,2016,8
ID767,33,female,local,medium,long-term,yes,6896,55294,0,low,married,1,726696,stock,medium,10,medium,T5637,2018,2
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,etf,low,5,low,T5638,2017,5
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,bond,low,10,low,T5639,2016,6
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,bond,high,10,high,T5640,2019,2
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,bond,low,1,low,T5641,2018,8
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,etf,high,10,high,T5642,2019,8
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,etf,high,20,high,T5643,2016,11
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,bond,medium,10,medium,T5644,2018,7
ID768,56,male,local,low,new,no,16107,80922,2,high,single,0,4883270,stock,medium,20,medium,T5645,2019,9
ID769,47,female,local,low,new,no,13219,142262,0,high,married,0,397150,etf,low,10,low,T5646,2018,1
ID770,42,female,local,low,sporadic,no,11324,118915,1,high,single,3,2657235,etf,high,10,high,T5647,2017,2
ID771,51,male,local,low,new,no,15583,178990,3,high,single,0,6841800,bond,medium,30,medium,T5648,2019,8
ID771,51,male,local,low,new,no,15583,178990,3,high,single,0,6841800,etf,high,20,high,T5649,2017,2
ID771,51,male,local,low,new,no,15583,178990,3,high,single,0,6841800,etf,high,1,high,T5650,2017,4
ID771,51,male,local,low,new,no,15583,178990,3,high,single,0,6841800,stock,low,10,low,T5651,2018,2
ID772,45,male,local,low,new,no,13504,171759,4,high,single,2,2121528,bond,low,1,low,T5652,2019,5
ID772,45,male,local,low,new,no,13504,171759,4,high,single,2,2121528,stock,low,30,low,T5653,2019,9
ID772,45,male,local,low,new,no,13504,171759,4,high,single,2,2121528,bond,high,5,high,T5654,2017,7
ID773,41,male,local,medium,new,yes,10177,125301,5,high,single,0,2456240,bond,low,1,low,T5655,2017,8
ID773,41,male,local,medium,new,yes,10177,125301,5,high,single,0,2456240,etf,low,10,low,T5656,2016,8
ID773,41,male,local,medium,new,yes,10177,125301,5,high,single,0,2456240,stock,low,1,low,T5657,2018,1
ID773,41,male,local,medium,new,yes,10177,125301,5,high,single,0,2456240,etf,low,10,low,T5658,2018,8
ID774,21,female,local,medium,new,yes,2554,27080,1,low,married,3,0,bond,high,5,high,T5659,2017,4
ID774,21,female,local,medium,new,yes,2554,27080,1,low,married,3,0,etf,low,10,low,T5660,2019,7
ID775,42,female,local,low,new,yes,10680,108827,3,high,single,0,2373987,etf,high,10,high,T5661,2019,3
ID776,29,male,local,low,new,no,5327,43870,0,low,single,1,779032,etf,low,10,low,T5662,2018,1
ID776,29,male,local,low,new,no,5327,43870,0,low,single,1,779032,bond,high,10,high,T5663,2017,6
ID776,29,male,local,low,new,no,5327,43870,0,low,single,1,779032,stock,high,5,high,T5664,2016,11
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,bond,high,20,high,T5665,2018,3
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,etf,high,30,high,T5666,2019,6
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,etf,low,1,low,T5667,2016,2
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,etf,low,10,low,T5668,2017,3
ID777,39,female,local,low,new,no,9568,81556,1,low,divorced,0,1864440,etf,high,10,high,T5669,2017,3
ID778,43,male,local,low,new,no,11808,117380,2,high,single,0,1604262,etf,low,10,low,T5670,2017,2
ID778,43,male,local,low,new,no,11808,117380,2,high,single,0,1604262,etf,medium,10,medium,T5671,2017,12
ID778,43,male,local,low,new,no,11808,117380,2,high,single,0,1604262,etf,medium,10,medium,T5672,2019,3
ID779,44,female,foreign,medium,new,no,11010,149550,2,high,single,0,4877587,etf,high,1,high,T5673,2018,1
ID779,44,female,foreign,medium,new,no,11010,149550,2,high,single,0,4877587,etf,low,30,low,T5674,2018,3
ID780,54,female,local,low,new,no,16506,238093,0,high,married,0,1310199,etf,high,10,high,T5675,2017,11
ID780,54,female,local,low,new,no,16506,238093,0,high,married,0,1310199,bond,medium,5,medium,T5676,2018,9
ID781,42,male,local,low,new,no,11310,104456,0,high,married,0,2033640,stock,high,20,high,T5677,2019,8
ID782,36,male,local,low,new,no,9367,102694,1,low,single,3,975735,bond,high,10,high,T5678,2016,12
ID782,36,male,local,low,new,no,9367,102694,1,low,single,3,975735,etf,low,10,low,T5679,2019,3
ID783,26,male,foreign,high,sporadic,no,5529,63360,1,low,single,4,368150,etf,high,20,high,T5680,2018,2
ID785,39,male,local,low,new,yes,10362,235072,2,low,divorced,0,819054,etf,high,5,high,T5681,2017,8
ID785,39,male,local,low,new,yes,10362,235072,2,low,divorced,0,819054,bond,low,1,low,T5682,2018,7
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,low,10,low,T5683,2017,8
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,low,30,low,T5684,2016,8
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,high,10,high,T5685,2016,9
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,high,5,high,T5686,2017,2
ID786,42,female,foreign,medium,sporadic,no,12351,119042,0,high,married,0,2714313,etf,medium,30,medium,T5687,2017,10
ID787,27,female,foreign,low,new,no,5574,45612,3,low,married,0,455082,etf,high,5,high,T5688,2018,7
ID787,27,female,foreign,low,new,no,5574,45612,3,low,married,0,455082,stock,low,5,low,T5689,2018,8
ID787,27,female,foreign,low,new,no,5574,45612,3,low,married,0,455082,etf,high,20,high,T5690,2015,8
ID787,27,female,foreign,low,new,no,5574,45612,3,low,married,0,455082,etf,high,10,high,T5691,2017,2
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,bond,low,1,low,T5692,2017,10
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,bond,high,5,high,T5693,2019,4
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,etf,medium,10,medium,T5694,2016,11
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,etf,low,10,low,T5695,2018,3
ID788,42,male,local,low,new,no,11746,50414,0,high,married,0,3206175,bond,medium,10,medium,T5696,2017,7
ID789,41,male,local,low,new,no,10500,145488,2,high,married,0,1034240,etf,low,20,low,T5697,2015,8
ID789,41,male,local,low,new,no,10500,145488,2,high,married,0,1034240,stock,low,10,low,T5698,2018,9
ID789,41,male,local,low,new,no,10500,145488,2,high,married,0,1034240,etf,low,5,low,T5699,2018,2
ID789,41,male,local,low,new,no,10500,145488,2,high,married,0,1034240,etf,high,10,high,T5700,2015,7
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,etf,low,20,low,T5701,2016,8
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,etf,low,5,low,T5702,2017,7
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,etf,high,5,high,T5703,2018,6
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,stock,low,10,low,T5704,2017,8
ID791,30,male,local,low,sporadic,no,6490,74733,1,low,single,0,601011,bond,medium,20,medium,T5705,2018,2
ID792,50,male,foreign,low,long-term,no,14966,173174,1,high,married,0,2966584,stock,low,30,low,T5706,2019,10
ID793,63,male,local,low,new,yes,20538,192098,0,high,married,0,20567064,etf,low,10,low,T5707,2018,9
ID793,63,male,local,low,new,yes,20538,192098,0,high,married,0,20567064,etf,low,30,low,T5708,2018,11
ID793,63,male,local,low,new,yes,20538,192098,0,high,married,0,20567064,etf,high,1,high,T5709,2017,6
ID793,63,male,local,low,new,yes,20538,192098,0,high,married,0,20567064,etf,high,20,high,T5710,2015,2
ID794,33,female,local,low,new,no,7670,45943,4,low,divorced,1,1364124,etf,low,1,low,T5711,2019,8
ID794,33,female,local,low,new,no,7670,45943,4,low,divorced,1,1364124,stock,high,1,high,T5712,2018,8
ID795,53,female,local,low,new,no,16491,170730,4,high,married,0,7873312,etf,low,10,low,T5713,2018,2
ID795,53,female,local,low,new,no,16491,170730,4,high,married,0,7873312,etf,high,30,high,T5714,2017,5
ID796,34,male,local,low,new,no,8537,94227,2,low,single,0,106938,etf,high,20,high,T5715,2015,4
ID796,34,male,local,low,new,no,8537,94227,2,low,single,0,106938,stock,high,10,high,T5716,2018,7
ID796,34,male,local,low,new,no,8537,94227,2,low,single,0,106938,stock,medium,5,medium,T5717,2017,8
ID797,23,male,local,low,new,no,3605,38927,0,low,single,0,48550,etf,high,10,high,T5718,2018,4
ID797,23,male,local,low,new,no,3605,38927,0,low,single,0,48550,etf,low,20,low,T5719,2017,7
ID799,41,male,local,medium,new,yes,11390,83303,4,high,single,0,3617340,stock,high,1,high,T5720,2018,3
ID799,41,male,local,medium,new,yes,11390,83303,4,high,single,0,3617340,etf,medium,30,medium,T5721,2018,9
ID800,26,male,local,low,new,no,4750,29718,2,low,single,2,211365,stock,low,30,low,T5722,2018,4
ID800,26,male,local,low,new,no,4750,29718,2,low,single,2,211365,bond,high,1,high,T5723,2017,6
ID800,26,male,local,low,new,no,4750,29718,2,low,single,2,211365,etf,high,10,high,T5724,2017,8
ID801,37,female,local,low,sporadic,no,10308,83517,0,low,single,0,2121376,etf,medium,5,medium,T5725,2017,9
ID801,37,female,local,low,sporadic,no,10308,83517,0,low,single,0,2121376,etf,high,10,high,T5726,2016,8
ID801,37,female,local,low,sporadic,no,10308,83517,0,low,single,0,2121376,bond,medium,30,medium,T5727,2017,9
ID802,25,male,local,medium,sporadic,no,5278,62791,6,low,single,1,127844,bond,low,5,low,T5728,2017,11
ID802,25,male,local,medium,sporadic,no,5278,62791,6,low,single,1,127844,bond,high,1,high,T5729,2019,12
ID802,25,male,local,medium,sporadic,no,5278,62791,6,low,single,1,127844,etf,high,10,high,T5730,2015,8
ID802,25,male,local,medium,sporadic,no,5278,62791,6,low,single,1,127844,etf,medium,30,medium,T5731,2017,3
ID802,25,male,local,medium,sporadic,no,5278,62791,6,low,single,1,127844,etf,high,10,high,T5732,2018,3
ID802,25,male,local,medium,sporadic,no,5278,62791,6,low,single,1,127844,etf,high,1,high,T5733,2016,3
ID802,25,male,local,medium,sporadic,no,5278,62791,6,low,single,1,127844,stock,low,30,low,T5734,2018,2
ID803,44,female,local,high,new,no,12208,117966,0,high,married,0,4032383,etf,high,10,high,T5735,2019,3
ID804,27,male,foreign,low,new,yes,5513,51492,1,low,single,0,301020,etf,low,1,low,T5736,2018,8
ID804,27,male,foreign,low,new,yes,5513,51492,1,low,single,0,301020,stock,low,10,low,T5737,2016,8
ID804,27,male,foreign,low,new,yes,5513,51492,1,low,single,0,301020,bond,medium,1,medium,T5738,2018,10
ID804,27,male,foreign,low,new,yes,5513,51492,1,low,single,0,301020,bond,high,10,high,T5739,2018,2
ID805,38,female,local,low,new,yes,8558,96879,1,low,single,0,1703009,bond,low,20,low,T5740,2018,9
ID805,38,female,local,low,new,yes,8558,96879,1,low,single,0,1703009,etf,high,1,high,T5741,2016,8
ID805,38,female,local,low,new,yes,8558,96879,1,low,single,0,1703009,bond,low,10,low,T5742,2017,2
ID806,36,male,foreign,low,new,no,8200,92939,4,low,married,0,543540,etf,medium,5,medium,T5743,2016,8
ID806,36,male,foreign,low,new,no,8200,92939,4,low,married,0,543540,stock,medium,10,medium,T5744,2018,3
ID806,36,male,foreign,low,new,no,8200,92939,4,low,married,0,543540,etf,medium,20,medium,T5745,2016,1
ID807,50,male,foreign,low,sporadic,no,14820,94319,1,high,single,0,8244323,etf,low,5,low,T5746,2019,8
ID807,50,male,foreign,low,sporadic,no,14820,94319,1,high,single,0,8244323,etf,high,10,high,T5747,2017,8
ID807,50,male,foreign,low,sporadic,no,14820,94319,1,high,single,0,8244323,etf,high,10,high,T5748,2017,9
ID807,50,male,foreign,low,sporadic,no,14820,94319,1,high,single,0,8244323,stock,low,30,low,T5749,2018,9
ID808,35,male,local,low,new,no,7724,83241,0,low,married,1,1006110,etf,low,20,low,T5750,2017,11
ID808,35,male,local,low,new,no,7724,83241,0,low,married,1,1006110,etf,low,5,low,T5751,2017,2
ID808,35,male,local,low,new,no,7724,83241,0,low,married,1,1006110,etf,low,10,low,T5752,2017,8
ID808,35,male,local,low,new,no,7724,83241,0,low,married,1,1006110,stock,high,5,high,T5753,2015,1
ID810,35,female,foreign,low,new,no,8118,38857,5,low,single,0,583954,etf,high,10,high,T5754,2017,8
ID810,35,female,foreign,low,new,no,8118,38857,5,low,single,0,583954,etf,low,1,low,T5755,2016,10
ID812,56,female,foreign,low,new,no,16064,136933,3,high,married,0,3021130,etf,high,5,high,T5756,2016,2
ID812,56,female,foreign,low,new,no,16064,136933,3,high,married,0,3021130,etf,medium,5,medium,T5757,2015,10
ID812,56,female,foreign,low,new,no,16064,136933,3,high,married,0,3021130,etf,high,5,high,T5758,2019,3
ID812,56,female,foreign,low,new,no,16064,136933,3,high,married,0,3021130,etf,high,10,high,T5759,2017,3
ID813,43,male,local,low,long-term,yes,12436,118943,3,high,married,0,3882120,etf,high,1,high,T5760,2015,2
ID813,43,male,local,low,long-term,yes,12436,118943,3,high,married,0,3882120,etf,high,1,high,T5761,2017,8
ID813,43,male,local,low,long-term,yes,12436,118943,3,high,married,0,3882120,bond,low,20,low,T5762,2016,7
ID814,50,female,foreign,low,new,no,14562,174014,0,high,married,0,8426153,etf,high,1,high,T5763,2015,8
ID814,50,female,foreign,low,new,no,14562,174014,0,high,married,0,8426153,etf,high,10,high,T5764,2016,11
ID814,50,female,foreign,low,new,no,14562,174014,0,high,married,0,8426153,etf,low,10,low,T5765,2018,3
ID814,50,female,foreign,low,new,no,14562,174014,0,high,married,0,8426153,etf,low,10,low,T5766,2015,3
ID814,50,female,foreign,low,new,no,14562,174014,0,high,married,0,8426153,stock,low,30,low,T5767,2018,10
ID816,31,male,local,low,new,yes,5287,53672,0,low,single,0,252740,bond,low,5,low,T5768,2019,10
ID816,31,male,local,low,new,yes,5287,53672,0,low,single,0,252740,bond,medium,5,medium,T5769,2018,2
ID816,31,male,local,low,new,yes,5287,53672,0,low,single,0,252740,etf,low,1,low,T5770,2019,2
ID816,31,male,local,low,new,yes,5287,53672,0,low,single,0,252740,etf,medium,30,medium,T5771,2017,8
ID816,31,male,local,low,new,yes,5287,53672,0,low,single,0,252740,bond,high,10,high,T5772,2016,11
ID818,47,female,foreign,medium,new,no,12331,142016,1,high,married,0,6299566,stock,high,10,high,T5773,2015,2
ID818,47,female,foreign,medium,new,no,12331,142016,1,high,married,0,6299566,stock,low,20,low,T5774,2017,3
ID818,47,female,foreign,medium,new,no,12331,142016,1,high,married,0,6299566,bond,high,10,high,T5775,2017,4
ID819,38,male,local,low,new,no,10523,83129,0,low,married,0,647598,stock,medium,5,medium,T5776,2018,6
ID820,44,male,local,medium,sporadic,no,13144,128374,5,high,married,0,3321361,etf,high,20,high,T5777,2018,5
ID820,44,male,local,medium,sporadic,no,13144,128374,5,high,married,0,3321361,etf,low,10,low,T5778,2015,4
ID820,44,male,local,medium,sporadic,no,13144,128374,5,high,married,0,3321361,etf,high,5,high,T5779,2015,4
ID821,45,female,local,low,sporadic,no,12650,114049,2,high,married,0,7073328,stock,high,10,high,T5780,2018,3
ID821,45,female,local,low,sporadic,no,12650,114049,2,high,married,0,7073328,etf,high,10,high,T5781,2015,3
ID821,45,female,local,low,sporadic,no,12650,114049,2,high,married,0,7073328,bond,low,10,low,T5782,2018,8
ID822,37,male,local,high,long-term,no,8921,104283,2,low,single,2,3004384,etf,high,10,high,T5783,2018,11
ID822,37,male,local,high,long-term,no,8921,104283,2,low,single,2,3004384,bond,low,10,low,T5784,2018,11
ID823,49,female,local,low,sporadic,no,13858,149039,4,high,married,0,4547340,bond,medium,20,medium,T5785,2017,2
ID823,49,female,local,low,sporadic,no,13858,149039,4,high,married,0,4547340,etf,low,10,low,T5786,2019,8
ID823,49,female,local,low,sporadic,no,13858,149039,4,high,married,0,4547340,etf,high,10,high,T5787,2019,8
ID823,49,female,local,low,sporadic,no,13858,149039,4,high,married,0,4547340,etf,high,1,high,T5788,2017,11
ID824,48,male,local,low,new,no,14615,67948,0,high,single,0,5662224,etf,low,10,low,T5789,2016,11
ID824,48,male,local,low,new,no,14615,67948,0,high,single,0,5662224,etf,high,10,high,T5790,2016,11
ID824,48,male,local,low,new,no,14615,67948,0,high,single,0,5662224,etf,high,1,high,T5791,2015,1
ID824,48,male,local,low,new,no,14615,67948,0,high,single,0,5662224,etf,low,30,low,T5792,2019,1
ID825,52,female,local,low,sporadic,no,16123,160105,2,high,married,0,164610,bond,low,10,low,T5793,2016,2
ID825,52,female,local,low,sporadic,no,16123,160105,2,high,married,0,164610,etf,high,20,high,T5794,2019,11
ID826,29,male,local,medium,long-term,no,6089,54396,4,low,single,2,629528,stock,medium,10,medium,T5795,2018,7
ID827,59,female,local,low,new,yes,18234,253754,0,high,married,2,5727626,bond,low,10,low,T5796,2018,8
ID828,33,male,local,low,new,yes,7314,62098,0,low,married,2,1659888,bond,high,10,high,T5797,2018,2
ID828,33,male,local,low,new,yes,7314,62098,0,low,married,2,1659888,etf,low,10,low,T5798,2019,8
ID829,38,male,local,low,new,yes,10458,111723,0,low,married,0,266594,etf,high,30,high,T5799,2018,10
ID833,43,male,local,medium,new,no,12489,107283,0,high,divorced,0,5152224,bond,high,10,high,T5800,2015,9
ID833,43,male,local,medium,new,no,12489,107283,0,high,divorced,0,5152224,etf,high,1,high,T5801,2019,1
ID833,43,male,local,medium,new,no,12489,107283,0,high,divorced,0,5152224,etf,high,10,high,T5802,2016,10
ID835,43,male,local,medium,long-term,no,12041,116956,1,high,married,0,1480402,stock,high,1,high,T5803,2017,4
ID835,43,male,local,medium,long-term,no,12041,116956,1,high,married,0,1480402,etf,medium,20,medium,T5804,2018,1
ID835,43,male,local,medium,long-term,no,12041,116956,1,high,married,0,1480402,bond,medium,5,medium,T5805,2017,6
ID835,43,male,local,medium,long-term,no,12041,116956,1,high,married,0,1480402,etf,low,1,low,T5806,2019,3
ID836,54,female,foreign,low,new,no,16792,125550,1,high,divorced,0,4655475,etf,low,5,low,T5807,2018,6
ID836,54,female,foreign,low,new,no,16792,125550,1,high,divorced,0,4655475,stock,medium,30,medium,T5808,2018,7
ID837,33,male,foreign,low,new,no,7653,56064,0,low,divorced,1,1459248,stock,low,5,low,T5809,2018,9
ID837,33,male,foreign,low,new,no,7653,56064,0,low,divorced,1,1459248,bond,medium,5,medium,T5810,2018,3
ID837,33,male,foreign,low,new,no,7653,56064,0,low,divorced,1,1459248,etf,high,5,high,T5811,2018,2
ID838,21,female,local,medium,new,no,2318,29193,1,low,married,3,0,etf,low,20,low,T5812,2017,2
ID838,21,female,local,medium,new,no,2318,29193,1,low,married,3,0,etf,high,30,high,T5813,2016,2
ID838,21,female,local,medium,new,no,2318,29193,1,low,married,3,0,bond,low,30,low,T5814,2018,3
ID838,21,female,local,medium,new,no,2318,29193,1,low,married,3,0,stock,high,30,high,T5815,2019,1
ID839,47,male,local,low,new,no,13532,141865,3,high,married,2,4311294,etf,low,20,low,T5816,2016,8
ID839,47,male,local,low,new,no,13532,141865,3,high,married,2,4311294,stock,high,1,high,T5817,2019,3
ID841,31,male,local,high,new,no,6922,40780,1,low,divorced,2,676320,etf,low,10,low,T5818,2018,9
ID843,32,male,foreign,low,new,yes,7738,82971,2,low,single,1,932019,stock,low,20,low,T5819,2016,2
ID843,32,male,foreign,low,new,yes,7738,82971,2,low,single,1,932019,bond,medium,10,medium,T5820,2018,6
ID843,32,male,foreign,low,new,yes,7738,82971,2,low,single,1,932019,stock,high,10,high,T5821,2019,1
ID843,32,male,foreign,low,new,yes,7738,82971,2,low,single,1,932019,bond,medium,5,medium,T5822,2016,3
ID843,32,male,foreign,low,new,yes,7738,82971,2,low,single,1,932019,etf,low,10,low,T5823,2019,8
ID844,46,female,local,medium,new,no,13104,205848,0,high,married,0,5326800,etf,high,1,high,T5824,2015,9
ID844,46,female,local,medium,new,no,13104,205848,0,high,married,0,5326800,etf,high,5,high,T5825,2016,5
ID844,46,female,local,medium,new,no,13104,205848,0,high,married,0,5326800,etf,high,1,high,T5826,2018,2
